VDS_ID,window_start,ToVol_mean,Speed_mean,OccRate_mean,ToVol_std,free_frac,mod_frac,cong_frac,label,label_name,split
VDS0026,2017-04-22 18:00:00,132.45833333333334,41.395833333333336,9.97375,14.670227663882551,0.0,0.875,0.125,1,moderate,train
VDS0026,2017-04-22 20:00:00,126.58333333333333,45.1,9.275,14.646313281970423,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-22 22:00:00,93.20833333333333,49.99166666666667,5.90125,18.37526495914659,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-23 00:00:00,57.041666666666664,54.362500000000004,3.01625,15.437050762107507,0.375,0.625,0.0,1,moderate,train
VDS0026,2017-04-23 02:00:00,35.958333333333336,57.86666666666667,1.7787499999999998,11.62635374695245,0.875,0.125,0.0,0,free-flow,train
VDS0026,2017-04-23 04:00:00,31.916666666666668,57.76666666666667,1.5179166666666666,6.460021985873655,0.9166666666666666,0.08333333333333333,0.0,0,free-flow,train
VDS0026,2017-04-23 06:00:00,51.541666666666664,57.6,2.1329166666666666,7.740234614277396,0.7916666666666666,0.20833333333333334,0.0,0,free-flow,train
VDS0026,2017-04-23 08:00:00,87.0,53.59583333333333,3.4670833333333335,18.743114677824682,0.25,0.75,0.0,1,moderate,train
VDS0026,2017-04-23 10:00:00,113.70833333333333,51.270833333333336,4.7375,18.727982241570494,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-23 12:00:00,127.54166666666667,49.62916666666666,5.763749999999999,16.43426739856499,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-23 14:00:00,143.66666666666666,45.79583333333333,7.7175,13.421807908632562,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-23 16:00:00,130.79166666666666,44.87916666666666,8.682083333333333,12.614619423050618,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-23 18:00:00,124.25,45.61666666666667,6.610833333333333,16.901890812671763,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-23 20:00:00,105.20833333333333,46.300000000000004,7.135833333333333,18.1802070267704,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-23 22:00:00,65.125,50.637499999999996,3.80625,18.048997322505922,0.08333333333333333,0.9166666666666666,0.0,1,moderate,train
VDS0026,2017-04-24 00:00:00,34.375,56.074999999999996,1.7020833333333334,10.684456406184273,0.6666666666666666,0.3333333333333333,0.0,0,free-flow,train
VDS0026,2017-04-24 02:00:00,20.166666666666668,57.36666666666667,0.9820833333333333,4.940222373684131,0.7083333333333334,0.2916666666666667,0.0,0,free-flow,train
VDS0026,2017-04-24 04:00:00,32.541666666666664,57.00833333333333,1.6095833333333331,10.488002116980962,0.75,0.25,0.0,0,free-flow,train
VDS0026,2017-04-24 06:00:00,98.83333333333333,41.2125,24.86375,39.937632538166596,0.125,0.5833333333333334,0.2916666666666667,2,congested,train
VDS0026,2017-04-24 08:00:00,102.33333333333333,32.1,38.365,40.96304449736071,0.0,0.4166666666666667,0.5833333333333334,2,congested,train
VDS0026,2017-04-24 10:00:00,147.45833333333334,45.17083333333333,9.28125,13.806045199765606,0.0,0.9166666666666666,0.08333333333333333,1,moderate,train
VDS0026,2017-04-24 12:00:00,143.20833333333334,47.29583333333333,7.25375,14.954944410422948,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-24 14:00:00,159.79166666666666,40.375,12.088333333333333,11.45114069376522,0.0,0.875,0.125,1,moderate,train
